"DateKey","Date","FullDateUK","FullDateUSA","DayOfMonth","DaySuffix","DayName","DayOfWeekUSA","DayOfWeekUK","DayOfWeekInMonth","DayOfWeekInYear","DayOfQuarter","DayOfYear","WeekOfMonth","WeekOfQuarter","WeekOfYear","Month","MonthName","MonthOfQuarter","Quarter","QuarterName","Year","YearName","MonthYear","MMYYYY","FirstDayOfMonth","LastDayOfMonth","FirstDayOfQuarter","LastDayOfQuarter","FirstDayOfYear","LastDayOfYear","IsHolidayUSA","IsWeekday","HolidayUSA","IsHolidayUK","HolidayUK","FiscalDayOfYear","FiscalWeekOfYear","FiscalMonth","FiscalQuarter","FiscalQuarterName","FiscalYear","FiscalYearName","FiscalMonthYear","FiscalMMYYYY","FiscalFirstDayOfMonth","FiscalLastDayOfMonth","FiscalFirstDayOfQuarter","FiscalLastDayOfQuarter","FiscalFirstDayOfYear","FiscalLastDayOfYear"
20140329,2014-03-29 00:00:00.000,29/03/2014,03/29/2014,29,29th,Thu 7,7,6,5,13,13,88,5,13,13,3,Thang 3,3,1,First,2014,CY 2014,"Mar-2014  ",032014,2014-03-01,2014-03-31,2014-01-01,2014-03-31,2014-01-01,2014-12-31,0,0,NULL,0,NULL,84,12,3,1,First,2014,FY 2014,"Mar-2014  ",032014,2014-03-09,2014-04-05,2014-01-05,2014-04-05,2014-01-05,2015-01-03
20140330,2014-03-30 00:00:00.000,30/03/2014,03/30/2014,30,30th,Chu Nhat,1,7,5,13,13,89,6,13,14,3,Thang 3,3,1,First,2014,CY 2014,"Mar-2014  ",032014,2014-03-01,2014-03-31,2014-01-01,2014-03-31,2014-01-01,2014-12-31,0,0,NULL,0,NULL,85,13,3,1,First,2014,FY 2014,"Mar-2014  ",032014,2014-03-09,2014-04-05,2014-01-05,2014-04-05,2014-01-05,2015-01-03
20140331,2014-03-31 00:00:00.000,31/03/2014,03/31/2014,31,31st,Thu 2,2,1,5,13,13,90,6,13,14,3,Thang 3,3,1,First,2014,CY 2014,"Mar-2014  ",032014,2014-03-01,2014-03-31,2014-01-01,2014-03-31,2014-01-01,2014-12-31,0,1,NULL,0,NULL,86,13,3,1,First,2014,FY 2014,"Mar-2014  ",032014,2014-03-09,2014-04-05,2014-01-05,2014-04-05,2014-01-05,2015-01-03
20140401,2014-04-01 00:00:00.000,01/04/2014,04/01/2014,1,1st,Thu 3,3,2,1,13,1,91,1,1,14,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,87,13,3,1,First,2014,FY 2014,"Mar-2014  ",032014,2014-03-09,2014-04-05,2014-01-05,2014-04-05,2014-01-05,2015-01-03
20140402,2014-04-02 00:00:00.000,02/04/2014,04/02/2014,2,2nd,Thu 4,4,3,1,14,1,92,1,1,14,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,88,13,3,1,First,2014,FY 2014,"Mar-2014  ",032014,2014-03-09,2014-04-05,2014-01-05,2014-04-05,2014-01-05,2015-01-03
20140403,2014-04-03 00:00:00.000,03/04/2014,04/03/2014,3,3rd,Thu 5,5,4,1,14,1,93,1,1,14,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,89,13,3,1,First,2014,FY 2014,"Mar-2014  ",032014,2014-03-09,2014-04-05,2014-01-05,2014-04-05,2014-01-05,2015-01-03
20140404,2014-04-04 00:00:00.000,04/04/2014,04/04/2014,4,4th,Thu 6,6,5,1,14,1,94,1,1,14,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,90,13,3,1,First,2014,FY 2014,"Mar-2014  ",032014,2014-03-09,2014-04-05,2014-01-05,2014-04-05,2014-01-05,2015-01-03
20140405,2014-04-05 00:00:00.000,05/04/2014,04/05/2014,5,5th,Thu 7,7,6,1,14,1,95,1,1,14,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,91,13,3,1,First,2014,FY 2014,"Mar-2014  ",032014,2014-03-09,2014-04-05,2014-01-05,2014-04-05,2014-01-05,2015-01-03
20140406,2014-04-06 00:00:00.000,06/04/2014,04/06/2014,6,6th,Chu Nhat,1,7,1,14,1,96,2,1,15,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,92,14,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140407,2014-04-07 00:00:00.000,07/04/2014,04/07/2014,7,7th,Thu 2,2,1,1,14,1,97,2,1,15,4,Thang 4,1,2,Second,2014,CY 2014,Apr-2014,042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,93,14,4,2,Second,2014,FY 2014,Apr-2014,042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140408,2014-04-08 00:00:00.000,08/04/2014,04/08/2014,8,8th,Thu 3,3,2,2,14,2,98,2,2,15,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,94,14,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140409,2014-04-09 00:00:00.000,09/04/2014,04/09/2014,9,9th,Thu 4,4,3,2,15,2,99,2,2,15,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,95,14,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140410,2014-04-10 00:00:00.000,10/04/2014,04/10/2014,10,10th,Thu 5,5,4,2,15,2,100,2,2,15,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,96,14,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140411,2014-04-11 00:00:00.000,11/04/2014,04/11/2014,11,11th,Thu 6,6,5,2,15,2,101,2,2,15,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,97,14,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140412,2014-04-12 00:00:00.000,12/04/2014,04/12/2014,12,12th,Thu 7,7,6,2,15,2,102,2,2,15,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,98,14,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140413,2014-04-13 00:00:00.000,13/04/2014,04/13/2014,13,13th,Chu Nhat,1,7,2,15,2,103,3,2,16,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,99,15,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140414,2014-04-14 00:00:00.000,14/04/2014,04/14/2014,14,14th,Thu 2,2,1,2,15,2,104,3,2,16,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,100,15,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140415,2014-04-15 00:00:00.000,15/04/2014,04/15/2014,15,15th,Thu 3,3,2,3,15,3,105,3,3,16,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,101,15,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140416,2014-04-16 00:00:00.000,16/04/2014,04/16/2014,16,16th,Thu 4,4,3,3,16,3,106,3,3,16,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,102,15,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140417,2014-04-17 00:00:00.000,17/04/2014,04/17/2014,17,17th,Thu 5,5,4,3,16,3,107,3,3,16,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,103,15,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140418,2014-04-18 00:00:00.000,18/04/2014,04/18/2014,18,18th,Thu 6,6,5,3,16,3,108,3,3,16,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,1,Good Friday,104,15,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140419,2014-04-19 00:00:00.000,19/04/2014,04/19/2014,19,19th,Thu 7,7,6,3,16,3,109,3,3,16,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,105,15,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140420,2014-04-20 00:00:00.000,20/04/2014,04/20/2014,20,20th,Chu Nhat,1,7,3,16,3,110,4,3,17,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,106,16,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140421,2014-04-21 00:00:00.000,21/04/2014,04/21/2014,21,21st,Thu 2,2,1,3,16,3,111,4,3,17,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,1,Easter Monday,107,16,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140422,2014-04-22 00:00:00.000,22/04/2014,04/22/2014,22,22nd,Thu 3,3,2,4,16,4,112,4,4,17,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,108,16,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140423,2014-04-23 00:00:00.000,23/04/2014,04/23/2014,23,23rd,Thu 4,4,3,4,17,4,113,4,4,17,4,Thang 4,1,2,Second,2014,CY 2014,Apr-2014,042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,109,16,4,2,Second,2014,FY 2014,Apr-2014,042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140424,2014-04-24 00:00:00.000,24/04/2014,04/24/2014,24,24th,Thu 5,5,4,4,17,4,114,4,4,17,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,110,16,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140425,2014-04-25 00:00:00.000,25/04/2014,04/25/2014,25,25th,Thu 6,6,5,4,17,4,115,4,4,17,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,111,16,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140426,2014-04-26 00:00:00.000,26/04/2014,04/26/2014,26,26th,Thu 7,7,6,4,17,4,116,4,4,17,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,112,16,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140427,2014-04-27 00:00:00.000,27/04/2014,04/27/2014,27,27th,Chu Nhat,1,7,4,17,4,117,5,4,18,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,113,17,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140428,2014-04-28 00:00:00.000,28/04/2014,04/28/2014,28,28th,Thu 2,2,1,4,17,4,118,5,4,18,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,114,17,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140429,2014-04-29 00:00:00.000,29/04/2014,04/29/2014,29,29th,Thu 3,3,2,5,17,5,119,5,5,18,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,115,17,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140430,2014-04-30 00:00:00.000,30/04/2014,04/30/2014,30,30th,Thu 4,4,3,5,18,5,120,5,5,18,4,Thang 4,1,2,Second,2014,CY 2014,"Apr-2014  ",042014,2014-04-01,2014-04-30,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,116,17,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140501,2014-05-01 00:00:00.000,01/05/2014,05/01/2014,1,1st,Thu 5,5,4,1,18,5,121,1,5,18,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,117,17,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140502,2014-05-02 00:00:00.000,02/05/2014,05/02/2014,2,2nd,Thu 6,6,5,1,18,5,122,1,5,18,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,118,17,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140503,2014-05-03 00:00:00.000,03/05/2014,05/03/2014,3,3rd,Thu 7,7,6,1,18,5,123,1,5,18,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,119,17,4,2,Second,2014,FY 2014,"Apr-2014  ",042014,2014-04-06,2014-05-03,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140504,2014-05-04 00:00:00.000,04/05/2014,05/04/2014,4,4th,Chu Nhat,1,7,1,18,5,124,2,5,19,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,120,18,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140505,2014-05-05 00:00:00.000,05/05/2014,05/05/2014,5,5th,Thu 2,2,1,1,18,5,125,2,5,19,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,1,Early May Bank Holiday,121,18,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140506,2014-05-06 00:00:00.000,06/05/2014,05/06/2014,6,6th,Thu 3,3,2,1,18,6,126,2,6,19,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,122,18,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140507,2014-05-07 00:00:00.000,07/05/2014,05/07/2014,7,7th,Thu 4,4,3,1,19,6,127,2,6,19,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,123,18,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140508,2014-05-08 00:00:00.000,08/05/2014,05/08/2014,8,8th,Thu 5,5,4,2,19,6,128,2,6,19,5,Thang 5,2,2,Second,2014,CY 2014,May-2014,052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,124,18,5,2,Second,2014,FY 2014,May-2014,052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140509,2014-05-09 00:00:00.000,09/05/2014,05/09/2014,9,9th,Thu 6,6,5,2,19,6,129,2,6,19,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,125,18,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140510,2014-05-10 00:00:00.000,10/05/2014,05/10/2014,10,10th,Thu 7,7,6,2,19,6,130,2,6,19,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,126,18,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140511,2014-05-11 00:00:00.000,11/05/2014,05/11/2014,11,11th,Chu Nhat,1,7,2,19,6,131,3,6,20,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,127,19,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140512,2014-05-12 00:00:00.000,12/05/2014,05/12/2014,12,12th,Thu 2,2,1,2,19,6,132,3,6,20,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,128,19,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140513,2014-05-13 00:00:00.000,13/05/2014,05/13/2014,13,13th,Thu 3,3,2,2,19,7,133,3,7,20,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,129,19,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140514,2014-05-14 00:00:00.000,14/05/2014,05/14/2014,14,14th,Thu 4,4,3,2,20,7,134,3,7,20,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,130,19,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140515,2014-05-15 00:00:00.000,15/05/2014,05/15/2014,15,15th,Thu 5,5,4,3,20,7,135,3,7,20,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,131,19,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140516,2014-05-16 00:00:00.000,16/05/2014,05/16/2014,16,16th,Thu 6,6,5,3,20,7,136,3,7,20,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,132,19,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140517,2014-05-17 00:00:00.000,17/05/2014,05/17/2014,17,17th,Thu 7,7,6,3,20,7,137,3,7,20,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,133,19,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140518,2014-05-18 00:00:00.000,18/05/2014,05/18/2014,18,18th,Chu Nhat,1,7,3,20,7,138,4,7,21,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,134,20,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140519,2014-05-19 00:00:00.000,19/05/2014,05/19/2014,19,19th,Thu 2,2,1,3,20,7,139,4,7,21,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,135,20,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140520,2014-05-20 00:00:00.000,20/05/2014,05/20/2014,20,20th,Thu 3,3,2,3,20,8,140,4,8,21,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,136,20,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140521,2014-05-21 00:00:00.000,21/05/2014,05/21/2014,21,21st,Thu 4,4,3,3,21,8,141,4,8,21,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,137,20,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140522,2014-05-22 00:00:00.000,22/05/2014,05/22/2014,22,22nd,Thu 5,5,4,4,21,8,142,4,8,21,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,138,20,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140523,2014-05-23 00:00:00.000,23/05/2014,05/23/2014,23,23rd,Thu 6,6,5,4,21,8,143,4,8,21,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,0,NULL,139,20,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140524,2014-05-24 00:00:00.000,24/05/2014,05/24/2014,24,24th,Thu 7,7,6,4,21,8,144,4,8,21,5,Thang 5,2,2,Second,2014,CY 2014,May-2014,052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,140,20,5,2,Second,2014,FY 2014,May-2014,052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140525,2014-05-25 00:00:00.000,25/05/2014,05/25/2014,25,25th,Chu Nhat,1,7,4,21,8,145,5,8,22,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,0,NULL,0,NULL,141,21,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
20140526,2014-05-26 00:00:00.000,26/05/2014,05/26/2014,26,26th,Thu 2,2,1,4,21,8,146,5,8,22,5,Thang 5,2,2,Second,2014,CY 2014,"May-2014  ",052014,2014-05-01,2014-05-31,2014-04-01,2014-06-30,2014-01-01,2014-12-31,0,1,NULL,1,Spring Bank Holiday,142,21,5,2,Second,2014,FY 2014,"May-2014  ",052014,2014-05-04,2014-06-07,2014-04-06,2014-07-05,2014-01-05,2015-01-03
